nr,Artikelid,Varnummer,Namn,Namn2,Prisinklmoms,Pant,Volymiml,PrisPerLiter,Saljstart,Utgått,Varugrupp,Typ,Stil,Forpackning,Forslutning,Ursprung,Ursprunglandnamn,Producent,Leverantor,Argang,Provadargang,Alkoholhalt,Sortiment,SortimentText,Ekologisk,Etiskt,EtisktEtikett,Koscher,RavarorBeskrivning
7133501,1006392,71335,Mediterano,Plavac Mali,182.00,,750.00,242.67,2015/10/01,0,Rött vin,,,Flaska,,Srednja i juzna dalmacija,Kroatien,Badel 1862,Triggollo Wine & Spirits AB,2011,,14.50%,BS,Övrigt sortiment,0,0,,0,
7140101,1006395,71401,Plavac Hvar,,111.00,,750.00,148.00,2015/10/01,0,Rött vin,,,Flaska,,Srednja i juzna dalmacija,Kroatien,Badel 1862,Triggollo Wine & Spirits AB,2013,,12.00%,BS,Övrigt sortiment,0,0,,0,
7002901,1006401,70029,Daruvar,Grasevina,111.00,,750.00,148.00,2015/10/01,0,Vitt vin,,,Flaska,,Slavonija,Kroatien,Badel 1862,Triggollo Wine & Spirits AB,2013,,11.50%,BS,Övrigt sortiment,0,0,,0,
7149901,1006434,71499,Ivan Dolac,Barrique Plavac Mali,249.00,,750.00,332.00,2015/10/01,0,Rött vin,,,Flaska,,Srednja i juzna dalmacija,Kroatien,Badel 1862,Triggollo Wine & Spirits AB,2009,,14.00%,BS,Övrigt sortiment,1,0,,0,
7499101,1006437,74991,Los Frailes,Monastrell,119.00,,750.00,158.67,2015/10/01,0,Rött vin,,,Flaska,,Valencia,Spanien,Casa Los Frailes,Johan Lidby Vinhandel AB,2015,,13.50%,BS,Övrigt sortiment,1,0,,0,
8283101,10066,82831,Domaine Saint Gayan,Gigondas,209.00,,750.00,278.67,1996/03/01,0,Rött vin,,,Flaska,,Rhonedalen,Frankrike,Domaine Saint Gayan,Carovin AB,2012,,14.50%,BS,Övrigt sortiment,0,0,,0,
8564201,1006788,85642,Inchgower,Maltbarn Bourbon Cask 24 Years,1782.00,,700.00,2545.71,2015/10/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Maltbarn,Clydesdale AB,1990,,51.40%,BS,Övrigt sortiment,0,0,,0,
8592701,1006791,85927,Glen Garioch,Maltbarn Bourbon Cask 21 Years,1685.00,,700.00,2407.14,2015/10/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Maltbarn,Clydesdale AB,1993,,52.50%,BS,Övrigt sortiment,0,0,,0,
8634001,1006804,86340,Glen Keith,Chapter 7 Bourbon Hogshead 17 Years,1172.00,,700.00,1674.29,2015/10/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Chapter 7,Clydesdale AB,1997,,53.40%,BS,Övrigt sortiment,0,0,,0,
2020404,1006821,20204,Box Advanced Masterclass,#2 Middle Cut,1395.00,,1000.00,1395.00,2015/10/29,0,Whisky,Malt,,5 fl à 200 ml,Plastkork/syntetkork,,Sverige,Box Destilleri,Box Destilleri AB,,,67.50%,TSE,Små partier,0,0,,0,
8679701,1006845,86797,Glentauchers,Chapter 7 Bourbon Barrel 18 Years,1388.00,,700.00,1982.86,2015/10/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Chapter 7,Clydesdale AB,1996,,48.30%,BS,Övrigt sortiment,0,0,,0,
8686301,1007195,86863,Arran,Chapter 7 Bourbon Hogshead 18 Years,1418.00,,700.00,2025.71,2015/10/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Chapter 7,Clydesdale AB,1996,,52.70%,BS,Övrigt sortiment,0,0,,0,
8624601,1007201,86246,Glenrothes,Chapter 7 Bourbon Hogshead 17 Years,1586.00,,700.00,2265.71,2015/10/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Chapter 7,Clydesdale AB,1997,,54.50%,BS,Övrigt sortiment,0,0,,0,
8625701,1007214,86257,Chapter 7,Peatside Port Finish 6 Years,973.00,,700.00,1390.00,2015/10/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Chapter 7,Clydesdale AB,2009,,46.00%,BS,Övrigt sortiment,0,0,,0,
8629901,1007224,86299,Braes of Glenlivet,Chapter 7 Bourbon Barrel 20 Years,1685.00,,700.00,2407.14,2015/10/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Chapter 7,Clydesdale AB,1994,,50.40%,BS,Övrigt sortiment,0,0,,0,
7030601,1007233,70306,Barbaresco,Sori Paitin,299.00,,750.00,398.67,2015/10/01,0,Rött vin,,,Flaska,,Piemonte,Italien,Paitin,Tryffelsvinet AB,2013,,14.00%,BS,Övrigt sortiment,0,0,,0,
7541301,1007301,75413,Lidköping,Rosé,101.00,,750.00,134.67,2015/10/01,0,Rosévin,,,Flaska,,Languedoc-Roussillon,Frankrike,Domaine la Grange,Triplus Vinhandel AB,2014,,12.00%,BS,Övrigt sortiment,0,0,,0,
7522001,1007307,75220,José Pariente,Cuvée Especial,289.00,,750.00,385.33,2015/10/01,0,Vitt vin,,,Flaska,,Rueda,Spanien,José Pariente,Lancel AB,2013,,13.50%,BS,Övrigt sortiment,0,0,,0,
9635701,1007439,96357,Clos de Vougeot Grand Cru du Clos Frantin,Albert Bichot,1095.00,,750.00,1460.00,2015/11/19,0,Rött vin,,,Flaska,Naturkork,Bourgogne,Frankrike,Albert Bichot,Nigab,2012,,13.00%,TSE,Små partier,0,0,,0,
7522501,1007480,75225,Chateau Ste Michelle,Riesling,119.00,,750.00,158.67,2015/10/01,0,Vitt vin,,,Flaska,Skruvkapsyl,Washington State,USA,Chateau Ste Michelle,Vinunic AB,2016,,12.00%,BS,Övrigt sortiment,0,0,,0,Riesling.
7599801,1007535,75998,Cigarra Gran Passo,Touriga Nacional Cabernet Sauvignon,89.00,,750.00,118.67,2015/10/01,0,Rött vin,Fruktigt & Smakrikt,,Flaska,Skruvkapsyl,Lisboa,Portugal,Casa Santos Lima,Giertz Vinimport AB,2015,,14.00%,FS,Ordinarie sortiment,0,0,,0,Touriga nacional och cabernet sauvignon.
551401,1007578,5514,Sancerre Les Roches,Domaine Vacheron,209.00,,750.00,278.67,2015/12/01,0,Vitt vin,Friskt & Fruktigt,,Flaska,Naturkork,Loiredalen,Frankrike,Domaine Vacheron,Fondberg,2016,,12.50%,FS,Ordinarie sortiment,1,0,,0,Sauvignon blanc.
7340501,1007591,73405,Villa Spinosa,Amarone della Valpolicella Classico,633.00,,750.00,844.00,2015/10/01,0,Rött vin,,,Flaska,,Venetien,Italien,Azienda Agricola Villa Spinosa,Vino Conoscenza AB,2008,,16.00%,BS,Övrigt sortiment,0,0,,0,
7205401,1007619,72054,Masi Riserva Costasera,Amarone della Valpoliciella Classico,549.00,,750.00,732.00,2015/10/01,0,Rött vin,,,Flaska,,Venetien,Italien,Masi Agricola,Vinunic AB,2006,,15.50%,BS,Övrigt sortiment,0,0,,0,
8719601,1007628,87196,Motörhead,Whisky,666.00,,700.00,951.43,2015/10/01,0,Whisky,Malt,,Flaska,,,Sverige,Mackmyra Svensk Whisky AB,Brands For Fans Sweden AB,,,40.00%,FS,Ordinarie sortiment,0,0,,0,Kornmalt.
8201101,1007641,82011,Greenall''s,Original London Dry Gin,249.00,,700.00,355.71,2015/10/01,0,Gin,,,Flaska,,,Storbritannien,G&J Distillers,Hermansson & Co AB,,,40.00%,BS,Övrigt sortiment,0,0,,0,
7338101,1007644,73381,Côtes Du Rhône Villages,Terre d''Argile,181.00,,750.00,241.33,2015/10/01,0,Rött vin,,,Flaska,,Rhonedalen,Frankrike,Domaine de la Janasse,Bristly Wine Agents AB,2014,,14.50%,BS,Övrigt sortiment,0,0,,0,
8213201,1007677,82132,Bloom,Premium London Dry Gin,449.00,,700.00,641.43,2015/10/01,0,Gin,,,Flaska,,,Storbritannien,G&J Distillers,Hermansson & Co AB,,,40.00%,BS,Övrigt sortiment,0,0,,0,
7384901,1007694,73849,La Devèze,,151.00,,750.00,201.33,2015/10/01,0,Rött vin,,,Flaska,,Languedoc-Roussillon,Frankrike,Mas de la Devèze,Bristly Wine Agents AB,2007,,15.00%,BS,Övrigt sortiment,0,0,,0,
7338501,1007768,73385,Cerrogallina,Bobal,239.00,,750.00,318.67,2015/10/01,0,Rött vin,,,Flaska,,Utiel-Requena,Spanien,Cerrogallina,Göteborgs Vinhandelshus AB,2013,,15.00%,BS,Övrigt sortiment,0,0,,0,
7289701,1007844,72897,Poggio Scalette,Chianti Classico,210.00,,750.00,280.00,2015/10/01,0,Rött vin,,,Flaska,,Toscana,Italien,Podere Poggio Scalette,Theis Vine AB,2013,,13.00%,BS,Övrigt sortiment,0,0,,0,
7317001,1007847,73170,Canua,Sforzato Di Valtellina,394.00,,750.00,525.33,2015/10/01,0,Rött vin,,,Flaska,,Lombardiet,Italien,Conto Sertoli Salis,Göteborgs Vinhandelshus AB,2009,,15.00%,BS,Övrigt sortiment,0,0,,0,
7380202,1007927,73802,Villa Mathilda,Siegerrebe,199.00,,500.00,398.00,2015/10/01,0,Vitt vin,,,Flaska,,,Sverige,Vingården Villa Mathilda,Göteborgs Vinhandelshus AB,2014,,12.50%,BS,Övrigt sortiment,0,0,,0,
7355302,1007948,73553,Villa Mathilda,Solaris,199.00,,500.00,398.00,2015/10/01,0,Vitt vin,,,Flaska,,,Sverige,Vingården Villa Mathilda,Göteborgs Vinhandelshus AB,2015,,13.50%,BS,Övrigt sortiment,0,0,,0,
8011601,1007954,80116,Opihr,Oriental Spiced Gin,449.00,,700.00,641.43,2015/10/01,0,Gin,,,Flaska,,,Storbritannien,G&J Distillers,Hermansson & Co AB,,,42.50%,BS,Övrigt sortiment,0,0,,0,
7327101,1007960,73271,Cocchino,Montefalco,207.00,,750.00,276.00,2015/10/01,0,Rött vin,,,Flaska,,Umbrien,Italien,Podere Castorani,Göteborgs Vinhandelshus AB,2006,,14.00%,BS,Övrigt sortiment,0,0,,0,
7312301,1007973,73123,Barbera d''Alba,Ellena,220.00,,750.00,293.33,2015/10/01,0,Rött vin,,,Flaska,,Piemonte,Italien,Agricola Ellena Giuseppe,Göteborgs Vinhandelshus AB,2011,,14.50%,BS,Övrigt sortiment,0,0,,0,
7299301,1007984,72993,Domaine Bott-Geyl,Points Cardineaux Métiss,179.00,,750.00,238.67,2015/10/01,0,Vitt vin,,,Flaska,,Alsace,Frankrike,Domaine Bott-Geyl,Divine AB,2015,,13.00%,BS,Övrigt sortiment,1,0,,0,
7145301,1007987,71453,Borgogno,Barolo Cannubi,645.00,,750.00,860.00,2015/10/01,0,Rött vin,,,Flaska,,Piemonte,Italien,Giacomo Borgogno,The WineAgency Sweden AB,2011,,15.00%,BS,Övrigt sortiment,0,0,,0,
7322501,1007992,73225,Jean-Louis Denois,Extra Brut Chardonnay,171.00,,750.00,228.00,2015/10/01,0,Mousserande vin,Vitt Torrt,,Flaska,,,Frankrike,Jean-Louis Denois,Göteborgs Vinhandelshus AB,,,12.50%,BS,Övrigt sortiment,0,0,,0,
7768001,1007995,77680,Brimoncourt,Extra Brut,497.00,,750.00,662.67,2015/10/01,0,Mousserande vin,Vitt Torrt,,Flaska,,Champagne,Frankrike,Brimoncourt,Göteborgs Vinhandelshus AB,,,12.50%,BS,Övrigt sortiment,0,0,,0,
7140001,1008004,71400,Medolago Albani,Valcalepio Rosso Cabernet Sauvignon Merlot,131.00,,750.00,174.67,2015/10/01,0,Rött vin,,,Flaska,,Lombardiet,Italien,Medolago Albani,Enrico,2014,,13.00%,BS,Övrigt sortiment,0,0,,0,
7080801,1008008,70808,Pineto,Brachetto D''Acqui,180.00,,750.00,240.00,2015/10/01,0,Rött vin,Sött,,Flaska,,Piemonte,Italien,Casa Vinicola Marenco,Enrico,2014,,5.50%,BS,Övrigt sortiment,0,0,,0,
7775801,1008017,77758,Frassinelli,Valdobbiadene Prosecco Superiore Millesimato,151.00,,750.00,201.33,2015/10/01,0,Mousserande vin,Vitt Torrt,,Flaska,,Venetien,Italien,Azienda Agricola Frassinelli,Enrico,2014,,11.50%,BS,Övrigt sortiment,0,0,,0,
8716701,1008020,87167,Ragnarök Gin,,431.00,,700.00,615.71,2015/10/01,0,Gin,,,Flaska,,,Sverige,Tevsjö Destilleri Järvsö AB,Tevsjö Destilleri i Järvsö AB,,,44.00%,BS,Övrigt sortiment,0,0,,0,
7796401,1008038,77964,Pierre Peters,L''Esprit Blanc de Blancs,449.00,,750.00,598.67,2015/10/01,0,Mousserande vin,Vitt Torrt,,Flaska,,Champagne,Frankrike,Pierre Peters,The WineAgency Sweden AB,2009,,12.00%,BS,Övrigt sortiment,0,0,,0,
7267601,1008041,72676,Bombshell,Zinfandel,89.00,,750.00,118.67,2015/10/01,0,Rött vin,Fruktigt & Smakrikt,,Flaska,,Apulien,Italien,Agricole Rizello Spa,Stellan Kramer AB,2015,,14.00%,BS,Övrigt sortiment,0,0,,0,
7767101,1008050,77671,Dentelles & Crinolines,Extra Brut,349.00,,750.00,465.33,2015/10/01,0,Mousserande vin,Vitt Torrt,,Flaska,,Champagne,Frankrike,Pierre Brigandat & Fils,Picky Drinks AB,2009,,12.00%,BS,Övrigt sortiment,0,0,,0,
8964603,1008054,89646,Schöfferhofer,Hefeweizen,16.90,,330.00,51.21,2015/10/01,0,Öl,Veteöl,Hefeweizen,Flaska,,,Tyskland,Radeberger Gruppe KG,TOMP Beer Wine & Spirits AB,,,5.00%,BS,Övrigt sortiment,0,0,,0,
7570701,1008061,75707,Castelmare,Amarone della Valpolicella Classico,164.00,,750.00,218.67,2015/10/01,0,Rött vin,Kryddigt & Mustigt,,Flaska,Naturkork,Venetien,Italien,Cantina Valpolicella Negrar,Carovin AB,2014,,15.00%,FS,Ordinarie sortiment,0,0,,0,
7564901,1008070,75649,Whispering Tree,Chardonnay,125.00,,750.00,166.67,2015/10/01,0,Vitt vin,,,Flaska,,Washington State,USA,Wahluke Wine Company,Carovin AB,2013,,14.00%,BS,Övrigt sortiment,0,0,,0,
8712201,1008073,87122,Cognac Leyrat,Premium VSOP,540.00,,700.00,771.43,2015/10/01,0,Cognac,,,Flaska,,Cognac,Frankrike,Domaine de chez maillard,Fine Brands Sweden AB,,,40.00%,BS,Övrigt sortiment,0,0,,0,
7147901,1008083,71479,KooLooLoo,Cabernet Sauvignon Organic,239.00,,750.00,318.67,2015/10/01,0,Rött vin,,,Flaska,,Kalifornien,USA,KooLooLoo Vineyards,Wine Lounge Stockholm AB,2009,,14.10%,BS,Övrigt sortiment,1,0,,0,
8754001,1008086,87540,Ysabel Regina,,597.00,,700.00,852.86,2015/10/01,0,Brandy och Vinsprit,Vinsprit,,Flaska,,,Spanien,Global Premium Brands,Fine Brands Sweden AB,,,42.00%,BS,Övrigt sortiment,0,0,,0,
7463201,1008113,74632,KooLooLoo,Old Vine Zinfandel Organic,239.00,,750.00,318.67,2015/10/01,0,Rött vin,,,Flaska,,Kalifornien,USA,KooLooLoo Vineyards,Wine Lounge Stockholm AB,2008,,14.60%,BS,Övrigt sortiment,1,0,,0,
7604001,1008166,76040,KooLooLoo,Chardonnay Organic,239.00,,750.00,318.67,2015/10/01,0,Vitt vin,,,Flaska,,Kalifornien,USA,KooLooLoo Vineyards,Wine Lounge Stockholm AB,2012,,13.50%,BS,Övrigt sortiment,1,0,,0,
7104701,1008210,71047,Revolution,Cabernet Sauvignon,294.00,,750.00,392.00,2015/10/01,0,Rött vin,,,Flaska,,Kalifornien,USA,Napa Wine Arts,Wine Lounge Stockholm AB,2011,,14.20%,BS,Övrigt sortiment,0,0,,0,
7406501,1008281,74065,Rumi,Napa Valley Red,365.00,,750.00,486.67,2015/10/01,0,Rött vin,,,Flaska,,Kalifornien,USA,RUMI Wine Company Napa,Wine Lounge Stockholm AB,2010,,14.10%,BS,Övrigt sortiment,0,0,,0,
7310501,1008386,73105,Vinistella,Amarone Della Valpolicella Classico,210.00,,750.00,280.00,2015/10/01,0,Rött vin,,,Flaska,,Venetien,Italien,ViniMundi,The Wine Team Global AB,2012,,15.00%,BS,Övrigt sortiment,0,0,,0,
7750901,1008421,77509,Avinyó,Blanc de Noirs Cava Brut Nature Reserva,184.00,,750.00,245.33,2015/10/01,0,Mousserande vin,Vitt Torrt,,Flaska,,Cava,Spanien,Avinyó,Robert Rask Vinhandel,,,11.50%,BS,Övrigt sortiment,0,0,,0,
7378301,1008437,73783,Lavender Creek,,345.00,,750.00,460.00,2015/10/01,0,Rött vin,,,Flaska,,Kalifornien,USA,Napa Wine Arts,Wine Lounge Stockholm AB,2012,,13.90%,BS,Övrigt sortiment,0,0,,0,
7370001,1008467,73700,Lusthof,Pinotage,149.00,,750.00,198.67,2015/10/01,0,Rött vin,,,Flaska,,Western Cape,Sydafrika,Alexander Baron von Essen,Wine Lounge Stockholm AB,2013,,14.00%,BS,Övrigt sortiment,0,0,,0,
7547701,1008470,75477,Abdyika Estate,,179.00,,750.00,238.67,2015/10/01,0,Rött vin,,,Flaska,,,Bulgarien,Damiannitza AD,Preuss International AB,2012,,14.50%,BS,Övrigt sortiment,0,0,,0,
8899715,1008487,88997,Fuller''s,Frontier,18.90,1.00,330.00,57.27,2015/10/01,0,Öl,Ljus lager,,Burk,,,Storbritannien,Fuller Smith & Turner,Arvid Nordquist Vin och Sprithandel,,,4.50%,BS,Övrigt sortiment,0,0,,0,
7618401,1008503,76184,Dufvenkrooks,Vinglögg,72.00,,750.00,96.00,2015/10/01,0,Glögg och Glühwein,,,Flaska,,,Sverige,Spirit of Sweden,Great Brands AB,,,10.00%,BS,Övrigt sortiment,0,0,,0,
7483001,1008506,74830,Muratie,Ansela van de Caab,199.00,,750.00,265.33,2015/10/01,0,Rött vin,,,Flaska,,Western Cape,Sydafrika,Muratie,Wine Lounge Stockholm AB,2012,,14.50%,BS,Övrigt sortiment,0,0,,0,
8848701,1008522,88487,Herrljunga Cider,Ginger Lemon,18.50,,500.00,37.00,2015/10/01,0,Cider,Söt,,Flaska,,,Sverige,Herrljunga Cider AB,Great Brands AB,,,4.00%,BS,Övrigt sortiment,0,0,,0,
7190601,1008535,71906,Domaine de Calet,Chardonnay,127.00,,750.00,169.33,2015/10/01,0,Vitt vin,,,Flaska,,Languedoc-Roussillon,Frankrike,Domaine de Calet,Buteljholmen AB,2013,,13.00%,BS,Övrigt sortiment,1,0,,0,
7460301,1008557,74603,Leirana,Albariño,169.00,,750.00,225.33,2015/10/01,0,Vitt vin,,,Flaska,,Rías Baixas,Spanien,Forjas del Salnés,Lively Wines Sweden AB,2014,,12.50%,BS,Övrigt sortiment,0,0,,0,
8598101,1008709,85981,anCnoc,18 Years,899.00,,700.00,1284.29,2015/10/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,The Knockdhu Distillery,Berntson Brands AB,,,46.00%,BS,Övrigt sortiment,0,0,,0,
8709501,1008781,87095,anCnoc,Limited Edition,4999.00,,700.00,7141.43,2015/10/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,The Knockdhu Distillery,Berntson Brands AB,1975,,44.20%,BS,Övrigt sortiment,0,0,,0,
8747101,1008840,87471,Nuestra Soledad,Espadín Mezcal Joven,481.00,,700.00,687.14,2015/10/01,0,Tequila och Mezcal,,,Flaska,,,Mexiko,Agave de Cortes,AliasSmith AB,,,41.00%,BS,Övrigt sortiment,0,0,,0,
8722401,1008873,87224,Xta,,371.00,,700.00,530.00,2015/10/01,0,Likör,Övriga likörer,,Flaska,,,Mexiko,Casa D''aristi,AliasSmith AB,,,35.00%,BS,Övrigt sortiment,0,0,,0,
8724201,1008883,87242,Huana,,360.00,,700.00,514.29,2015/10/01,0,Likör,Övriga likörer,,Flaska,,,Mexiko,Casa D''aristi,AliasSmith AB,,,30.00%,BS,Övrigt sortiment,0,0,,0,
8790701,1008886,87907,Kalani,,360.00,,700.00,514.29,2015/10/01,0,Likör,Övriga likörer,,Flaska,,,Mexiko,Casa D''aristi,AliasSmith AB,,,30.00%,BS,Övrigt sortiment,0,0,,0,
7408601,1008897,74086,Abdyika,Melnik Tradition Reserve,179.00,,750.00,238.67,2015/10/01,0,Rött vin,,,Flaska,,Trakien,Bulgarien,Damianitza Winery,Preuss International AB,2012,,14.00%,BS,Övrigt sortiment,0,0,,0,
7446101,1008900,74461,Preuss Wine Collection,Cabernet Sauvignon Merlot Melnik,115.00,,750.00,153.33,2015/10/01,0,Rött vin,,,Flaska,,Trakien,Bulgarien,Damiannitza AD,Preuss International AB,2014,,14.00%,BS,Övrigt sortiment,0,0,,0,
7192701,1008914,71927,Jago,Valpolicella Ripasso Classico Superiore,259.00,,750.00,345.33,2015/10/01,0,Rött vin,,,Flaska,,Venetien,Italien,Azienda Agricola Villa Spinosa,Vino Conoscenza AB,2012,,13.50%,BS,Övrigt sortiment,0,0,,0,
7926001,1008918,79260,Mizzon Giuseppe,Amarone della Valpolicella Classico,469.00,,750.00,625.33,2015/10/01,0,Rött vin,,,Flaska,,Venetien,Italien,Mizzon Giuseppe,Vino Conoscenza AB,2005,,15.00%,BS,Övrigt sortiment,0,0,,0,
7932202,1008921,79322,Mizzon,Passito Bianco,299.00,,500.00,598.00,2015/10/01,0,Vitt vin,Sött,,Flaska,,Venetien,Italien,Mizzon di Perusi Nicola,Vino Conoscenza AB,2012,,14.00%,BS,Övrigt sortiment,0,0,,0,
7388201,1008924,73882,Mizzon,Valpolicella Ripasso Classico Superiore,229.00,,750.00,305.33,2015/10/01,0,Rött vin,,,Flaska,,Venetien,Italien,Mizzon di Perusi Nicola,Vino Conoscenza AB,2013,,14.50%,BS,Övrigt sortiment,0,0,,0,
8718202,1008949,87182,Saturnus 1893 Julakvavit,,203.00,,500.00,406.00,2015/10/01,0,Kryddad sprit,,,Flaska,,,Sverige,Saturnus,Saturnus,,,40.00%,BS,Övrigt sortiment,0,0,,0,
7431501,1008953,74315,Macho Man,Monastrell,210.00,,750.00,280.00,2015/10/01,0,Rött vin,,,Flaska,,Jumilla,Spanien,Casa Rojo,Vivona AB,2013,,14.00%,BS,Övrigt sortiment,0,0,,0,
7279109,1008977,72791,Montirius Lådan,,444.00,,2250.00,197.33,2015/10/01,0,Rött vin,,,3 fl à 750 ml,,,Frankrike,Domaine Montirius,TM Kvalitetsviner AB,,,13.50%,BS,Övrigt sortiment,1,0,,0,
7561001,1008988,75610,Poderi Sanrocco,Chardonnay,127.00,,750.00,169.33,2015/10/01,0,Vitt vin,,,Flaska,,Piemonte,Italien,Poderi Sanrocco,Larkum HB,2015,,13.00%,BS,Övrigt sortiment,0,0,,0,
7096809,1009045,70968,Abrigo Giovanni Piemonte Mix 1,,732.00,,4500.00,162.67,2015/10/01,0,Rött vin,,,6 fl à 750 ml,,Piemonte,Italien,Az. Agr. Abrigo Giovanni,Larkum HB,,,13.50%,BS,Övrigt sortiment,0,0,,0,
8223801,10091,82238,Sancerre,l''Ancienne Vigne,227.00,,750.00,302.67,1996/03/01,0,Vitt vin,,,Flaska,,Loiredalen,Frankrike,Fournier Père & Fils,Carovin AB,2015,,12.50%,BS,Övrigt sortiment,0,0,,0,
8809003,1009114,88090,Piraat,Triple Hop,39.30,,330.00,119.09,2015/10/01,0,Öl,Ale belgisk stil,Belgisk ljus ale,Flaska,,,Belgien,Brouwerij Van Steenberge,AB Wicked Wine Sweden,,,10.50%,BS,Övrigt sortiment,0,0,,0,
7105801,1009117,71058,Cinclus SC,,147.00,,750.00,196.00,2015/10/01,0,Vitt vin,,,Flaska,,,Spanien,DG Viticultors,Vivona AB,2011,,13.50%,BS,Övrigt sortiment,0,0,,0,
7735201,1009158,77352,DG Viticultors,Cava Brut Reserva Chardonnay,171.00,,750.00,228.00,2015/10/01,0,Mousserande vin,Vitt Torrt,,Flaska,,Cava,Spanien,DG Viticultors,Vivona AB,2012,,12.50%,BS,Övrigt sortiment,0,0,,0,
7593901,1009173,75939,Alexander Vs The Ham Factory,Crianza,210.00,,750.00,280.00,2015/10/01,0,Rött vin,,,Flaska,,Ribera del Duero,Spanien,Casa Rojo,Vivona AB,2012,,14.00%,BS,Övrigt sortiment,0,0,,0,
8847001,1009183,88470,Criminally Bad Elf,,47.20,,500.00,94.40,2015/10/01,0,Öl,Ale brittisk-amerikansk stil,Barley wine,Flaska,,England,Storbritannien,Ridgeway Brewing,AB Wicked Wine Sweden,,,10.50%,BS,Övrigt sortiment,0,0,,0,
8869103,1009193,88691,Insanely Bad Elf,,35.10,,330.00,106.36,2015/10/01,0,Öl,Ale brittisk-amerikansk stil,Barley wine,Flaska,,England,Storbritannien,Ridgeway Brewing,AB Wicked Wine Sweden,,,11.20%,BS,Övrigt sortiment,0,0,,0,
7902701,1009203,79027,Le Cadran de Fombrauge,,279.00,,750.00,372.00,2015/10/01,0,Rött vin,,,Flaska,,Bordeaux,Frankrike,Bernard Magrez,AB Wicked Wine Sweden,2011,,14.00%,BS,Övrigt sortiment,0,0,,0,
7914401,1009252,79144,Si Mon Père Savait,,179.00,,750.00,238.67,2015/10/01,0,Rött vin,,,Flaska,,Languedoc-Roussillon,Frankrike,Bernard Magrez,AB Wicked Wine Sweden,2013,,13.50%,BS,Övrigt sortiment,0,0,,0,
7906401,1009306,79064,Von Winning,Sauvignon Blanc 2 Trocken,149.00,,750.00,198.67,2015/11/02,0,Vitt vin,,,Flaska,,Pfalz,Tyskland,Von Winning,Intermondi AB,2016,,12.00%,BS,Övrigt sortiment,0,0,,0,
7443101,1009343,74431,Spice Route,Mourvèdre,145.00,,750.00,193.33,2015/11/02,0,Rött vin,,,Flaska,,Western Cape,Sydafrika,Spice Route Wine Company,Johan Lidby Vinhandel AB,2013,,14.00%,BS,Övrigt sortiment,0,0,,0,
7472101,1009349,74721,Spice Route,Chakalaka,179.00,,750.00,238.67,2015/11/02,0,Rött vin,,,Flaska,,Western Cape,Sydafrika,Spice Route Wine Company,Johan Lidby Vinhandel AB,2014,,14.00%,BS,Övrigt sortiment,0,0,,0,
7912601,1009398,79126,Recioto della Valpolicella Classico,Venturini,575.00,,750.00,766.67,2015/11/02,0,Rött vin,,,Flaska,,Venetien,Italien,Venturini Massimino E Figli,LXR Wines HB,2010,,13.00%,BS,Övrigt sortiment,0,0,,0,
7907201,1009513,79072,Templárské Gold Collection,Rulandské Modré-Pinot Noir Rosé,128.00,,750.00,170.67,2015/11/02,0,Rosévin,,,Flaska,,Morava,Tjeckien,Templárské sklepy Cejkovice,Scandinavia Handel & Rekrytering KB,2013,,12.00%,BS,Övrigt sortiment,0,0,,0,
154403,1009544,1544,Litovel,Classic,10.90,,330.00,33.03,2015/12/01,0,Öl,Ljus lager,Pilsner - tjeckisk stil,Flaska,,,Tjeckien,Litovel,TOMP Beer Wine & Spirits AB,,,4.00%,BS,Övrigt sortiment,0,0,,0,
7903601,1009682,79036,Templárské,André Rosé,90.00,,750.00,120.00,2015/11/02,0,Rosévin,,,Flaska,,,Tjeckien,Templárské sklepy Cejkovice,Scandinavia Handel & Rekrytering KB,,,11.50%,BS,Övrigt sortiment,0,0,,0,
8525501,1009685,85255,The English Whisky Co,Clydesdale Sassicaia Cask,935.00,,700.00,1335.71,2015/11/02,0,Whisky,Malt,,Flaska,,,Storbritannien,The English Whisky Co,Clydesdale AB,2007,,57.10%,BS,Övrigt sortiment,0,0,,0,
15401,1009703,154,Explorer Vodka,,198.00,1.00,700.00,282.86,2016/02/24,0,Okryddad sprit,,,PET-flaska,,,Internationellt märke,Altia Sweden AB,Altia Sweden AB,,,37.50%,FS,Ordinarie sortiment,0,0,,0,Vete.
7945001,1009706,79450,Venturini Massimino,Rosso,298.00,,750.00,397.33,2015/11/02,0,Rött vin,,,Flaska,,Venetien,Italien,Venturini Massimino E Figli,LXR Wines HB,2010,,15.00%,BS,Övrigt sortiment,0,0,,0,
